# ------------------------------------------------------------------
# Generated by forcedphotometry_trim.pl, v3.6 on 2021-08-24 at 02:53:39
#
# Requested input R.A. = 226.10408242258 degrees
# Requested input Dec. = 10.49422183753 degrees
# Requested JD start = 2458194.5 days
# Requested JD end = 2459451 days
# Authenticated program IDs = 1, 2
#
# Column definitions:
# index = sequential counter
# field = ZTF Field identifier
# ccdid = CCD identifier (1..16)
# qid = Quadrant (CCD-amplifier) identifier (0..3)
# filter = Filter string: ZTF_g, ZTF_r, ZTF_i
# pid = processed image Operations DB identifier
# infobitssci = processing summary/QA bits for sci image
# sciinpseeing = Effective FWHM of sci image [pixels]
# scibckgnd = Background level in sci image [DN]
# scisigpix = Robust sigma per pixel in sci image [DN]
# zpmaginpsci = Photometric zeropoint for sci image [mag]
# zpmaginpsciunc = 1-sigma uncertainty in zpmaginpsci [mag]
# zpmaginpscirms = RMS (deviation from average) in difference between instrumental mags and PS1 calibrators [mag]
# clrcoeff = Linear color coefficient from calibration; for ZTF_g,r,i, PS1 color used is g-r, g-r, r-i respectively
# clrcoeffunc = 1-sigma uncertainty in clrcoeff
# ncalmatches = Number of PS1 calibrators used in initial calibration of sci image
# exptime = Integration time for sci image [sec]
# adpctdif1 = Full sci image astrometric RMS along R.A. with respect to Gaia1 [arcsec]
# adpctdif2 = Full sci image astrometric RMS along Dec. with respect to Gaia1 [arcsec]
# diffmaglim = Magnitude limit in difference image [mag]
# zpdiff = Photometric zeropoint for difference image [mag]
# programid = Program identifier [0=engineering; 1=public; 2=private; 3=Caltech time]
# jd = Julian Date at start of exposure [days]
# rfid = Rerence image Operations DB identifier
# forcediffimflux = Forced difference image PSF-fit flux [DN]
# forcediffimfluxunc = 1-sigma uncertainty in forcediffimflux [DN]
# forcediffimsnr = Signal-to-noise ratio for forcediffimflux measurement
# forcediffimchisq = Reduced chi-square in PSF-fit
# forcediffimfluxap = Forced difference image aperture flux using a fixed 9-pixel diameter aperture [DN]
# forcediffimfluxuncap = 1-sigma uncertainty in forcediffimfluxap [DN]
# forcediffimsnrap = Signal-to-noise ratio for forcediffimfluxap measurement
# aperturecorr = Aperture (curve-of-growth) correction factor that was applied to forcediffimfluxap measurement
# dnearestrefsrc = Distance to nearest ref image source if found within 5 arcsec [arcsec]
# nearestrefmag = Magnitude of nearest ref image source [mag]
# nearestrefmagunc = 1-sigma uncertainty in nearestrefmag [mag]
# nearestrefchi = Chi parameter for nearestrefmag measurement (ratio: RMS in PSF-fit residuals / expected RMS from priors)
# nearestrefsharp = Sharp parameter for nearestrefmag measurement (~0 => PSF like; >>0 => extended; <<0 => pixel spike or hard edge)
# refjdstart = JD of earliest sci image used for ref image [days]
# refjdend = JD of latest sci image used for ref image [days]
# procstatus = Per-epoch processing status codes (0 => no warnings); if non-zero, see accompanying log file and document link below
#
# Documentation: https://zwicky.tf/vgt
#
# ------------------------------------------------------------------
# Order of columns below:
 index, field, ccdid, qid, filter, pid, infobitssci, sciinpseeing, scibckgnd, scisigpix, zpmaginpsci, zpmaginpsciunc, zpmaginpscirms, clrcoeff, clrcoeffunc, ncalmatches, exptime, adpctdif1, adpctdif2, diffmaglim, zpdiff, programid, jd, rfid, forcediffimflux, forcediffimfluxunc, forcediffimsnr, forcediffimchisq, forcediffimfluxap, forcediffimfluxuncap, forcediffimsnrap, aperturecorr, dnearestrefsrc, nearestrefmag, nearestrefmagunc, nearestrefchi, nearestrefsharp, refjdstart, refjdend, procstatus
 379 531 8 2 ZTF_i 1310232363015 0 2.5999 286.109 10.5321 25.6513 5.2102e-06 0.032458 0.19005 2.6516e-05 524 30. 0.081388 0.078215 19.0807 25.6513 2 2459064.7323611 531120330 4036.77612966784 68.4747556414159 65.578121959191 1.84404088789316 4174.65090910544 98.7253046173496 42.5703160851817 1.08254267300172 0.11624348112185 16.7769996261597 0.0209999997168779 0.850000023841858 -0.063000001013279 2458173.984468 2458332.659340 0
 380 531 8 2 ZTF_r 1311168203015 0 2.3987 198.294 10.9502 26.2561 8.984e-06 0.0290642 0.121089 1.61253e-05 525 30. 0.066256 0.074381 19.714 26.2561 1 2459065.668206 531120230 6344.00686168131 70.6379158134062 99.9034689099022 3.55091979768389 5958.63952250575 98.7215972814521 60.7645284082804 1.06317196319928 0.158987338515103 17.3350004196167 0.0179999992251396 0.526000022888184 -0.0350000001490116 2458186.939896 2458226.876562 0
 381 531 8 2 ZTF_i 1316258623015 0 1.5439 287.162 9.46043 25.653 2.6464e-06 0.0234898 0.192254 1.31602e-05 533 30. 0.071666 0.075992 19.565 25.653 2 2459070.7586227 531120330 4495.71566766596 49.5523173272554 100.922887662007 6.45427595271839 4080.1182898349 73.6332393917067 55.7845635367879 1.03037032216337 0.11624348112185 16.7769996261597 0.0209999997168779 0.850000023841858 -0.063000001013279 2458173.984468 2458332.659340 0
 382 531 8 2 ZTF_i 1320238493015 0 1.7965 123.99 9.422 24.7808 2.6678e-05 0.0708938 0.161105 0.000130911 494 30. 0.097684 0.074882 18.5838 24.7808 2 2459074.7384954 531120330 2443.48134028763 45.8828603115309 59.2397673444256 2.08730579365926 2416.5368911651 75.9872057598204 32.0160793101398 1.03753902576732 0.11624348112185 16.7769996261597 0.0209999997168779 0.850000023841858 -0.063000001013279 2458173.984468 2458332.659340 0
 383 531 8 2 ZTF_i 1324249273015 0 2.4148 226.114 9.21367 25.4079 6.9313e-06 0.0377082 0.186631 3.35086e-05 523 30. 0.097497 0.084639 19.0139 25.4079 2 2459078.7492708 531120330 3176.32348019142 55.5818183411481 63.5692043394533 1.74184818422101 3250.40208778662 82.2145854959351 39.8018637826891 1.05924180763269 0.11624348112185 16.7769996261597 0.0209999997168779 0.850000023841858 -0.063000001013279 2458173.984468 2458332.659340 0
 384 531 8 2 ZTF_i 1328219873015 0 1.8785 196.366 7.69918 25.2511 7.2226e-06 0.0382651 0.195866 3.68928e-05 521 30. 0.087069 0.076552 19.2671 25.2511 2 2459082.7198727 531120330 3349.80068205785 44.6653887329808 83.426235998872 3.01565866581839 3307.07204971645 66.1981736825455 50.2936136306314 1.0413298989071 0.11624348112185 16.7769996261597 0.0209999997168779 0.850000023841858 -0.063000001013279 2458173.984468 2458332.659340 0
 385 531 8 2 ZTF_i 1332210643015 0 2.2434 249.171 10.9666 25.4998 5.525e-06 0.0334832 0.198851 2.82403e-05 521 30. 0.080594 0.073307 18.9728 25.4998 2 2459086.7106481 531120330 4260.65813341887 58.4797430028345 81.0449641329745 2.46265704307823 4311.2782228055 88.7435867014986 48.9084912049401 1.04469319723963 0.11624348112185 16.7769996261597 0.0209999997168779 0.850000023841858 -0.063000001013279 2458173.984468 2458332.659340 0
 386 531 8 2 ZTF_i 1337147773015 0 1.6161 290.56 8.67243 25.6857 2.7735e-06 0.0238562 0.193706 1.39134e-05 535 30. 0.077343 0.063657 19.702 25.6857 2 2459091.6477778 531120330 5539.8942894294 52.6049291377035 117.146640603045 7.77437470484575 5128.27135029746 73.1462769884225 70.5820004169658 1.0402244839352 0.11624348112185 16.7769996261597 0.0209999997168779 0.850000023841858 -0.063000001013279 2458173.984468 2458332.659340 0
 387 531 8 2 ZTF_i 1355138143015 0 2.1514 208.992 8.88824 25.3254 4.6849e-06 0.0314709 0.196284 2.32074e-05 549 30. 0.0803 0.079314 19.0884 25.3254 2 2459109.6381481 531120330 791.796459956106 42.6443560460523 20.6541247648303 1.33728334167204 678.71706385973 71.9686051606565 9.49425462407442 1.05132597066558 0.11624348112185 16.7769996261597 0.0209999997168779 0.850000023841858 -0.063000001013279 2458173.984468 2458332.659340 0
 388 531 8 2 ZTF_r 1360110373015 0 2.0421 157.643 24.8649 26.003 3.58424e-05 0.0524744 0.131203 6.56795e-05 430 30. 0.084321 0.079333 18.6511 26.003 2 2459114.6103704 531120230 483.735088127453 118.830940167404 4.52827567634079 1.07757841216249 419.216638809525 207.91639666008 2.0298547578308 1.0559236883471 0.158987338515103 17.3350004196167 0.0179999992251396 0.526000022888184 -0.0350000001490116 2458186.939896 2458226.876562 0
 389 531 8 2 ZTF_r 1360115043015 0 2.676 161.844 16.7225 26.0352 2.20376e-05 0.0436819 0.126511 3.93341e-05 487 30. 0.076268 0.082433 18.9443 26.0352 2 2459114.6150463 531120230 758.656907397368 89.3819357444961 9.44170574842801 1.04384067409672 596.473531862928 137.716102340688 4.36035296680525 1.07630030802129 0.158987338515103 17.3350004196167 0.0179999992251396 0.526000022888184 -0.0350000001490116 2458186.939896 2458226.876562 0
 390 531 8 2 ZTF_r 1360119733015 0 2.6295 158.454 13.698 26.0047 2.43789e-05 0.0479527 0.124681 4.30491e-05 530 30. 0.088419 0.121858 19.125 26.0047 2 2459114.6197338 531120230 624.010411350195 71.9969573587599 9.64123111360155 1.08393068621307 646.883502289426 111.645919788753 5.83308643189064 1.07308104350895 0.158987338515103 17.3350004196167 0.0179999992251396 0.526000022888184 -0.0350000001490116 2458186.939896 2458226.876562 0
 391 531 8 2 ZTF_r 1360124433015 0 2.3994 156.165 12.9234 25.9876 1.90955e-05 0.0425593 0.122193 3.39318e-05 528 30. 0.099391 0.103828 19.2613 25.9876 2 2459114.6244329 531120230 634.913344009351 63.7444596831339 11.079669646774 1.15205566525556 586.067662689529 103.342689430254 5.709304309477 1.06824392245196 0.158987338515103 17.3350004196167 0.0179999992251396 0.526000022888184 -0.0350000001490116 2458186.939896 2458226.876562 0
 392 531 8 2 ZTF_r 1360129103015 0 2.6318 152.749 12.9486 25.9714 2.1688e-05 0.0448955 0.123415 3.82552e-05 524 30. 0.088887 0.081534 19.1308 25.9714 2 2459114.6291088 531120230 623.06690496697 72.7228646909136 9.53056190442807 1.07343631935931 572.529281425669 111.834922495522 5.15389366948032 1.07596839483512 0.158987338515103 17.3350004196167 0.0179999992251396 0.526000022888184 -0.0350000001490116 2458186.939896 2458226.876562 0
 393 531 8 2 ZTF_i 1360139213015 0 2.5712 233.347 10.1572 25.4421 1.44022e-05 0.053743 0.206926 7.19971e-05 529 30. 0.162981 0.133608 18.9056 25.4421 2 2459114.639213 531120330 -242.386486169439 49.1407957525332 -5.48682386669695 1.19687313712897 -152.749359853842 80.5414019975443 -1.90930542263924 1.06321441555055 0.11624348112185 16.7769996261597 0.0209999997168779 0.850000023841858 -0.063000001013279 2458173.984468 2458332.659340 0
 394 531 8 2 ZTF_r 1362108793015 0 1.8663 139.631 26.9267 25.8329 4.75445e-05 0.0571829 0.137305 8.90338e-05 385 30. 0.070489 0.070412 18.4709 25.8329 2 2459116.6087963 531120230 223.37283177041 122.125710453833 2.03459535109993 0.939608323060711 252.489048836802 224.939310691533 1.13003625878552 1.05038763907416 0.158987338515103 17.3350004196167 0.0179999992251396 0.526000022888184 -0.0350000001490116 2458186.939896 2458226.876562 0
 395 531 8 2 ZTF_r 1362113483015 0 2.1646 132.958 19.1317 25.8367 2.07603e-05 0.0415395 0.138808 3.68901e-05 462 30. 0.079572 0.07074 18.7709 25.8367 2 2459116.6134838 531120230 251.813227434449 92.713543158083 3.02127433822706 1.01445016159798 22.9579167883426 160.273175722269 0.144207161146195 1.05880155915585 0.158987338515103 17.3350004196167 0.0179999992251396 0.526000022888184 -0.0350000001490116 2458186.939896 2458226.876562 0
 396 531 8 2 ZTF_r 1362118173015 0 2.085 130.444 16.6683 25.7652 2.29487e-05 0.0441996 0.142559 4.05042e-05 486 30. 0.077044 0.071822 18.8603 25.7652 2 2459116.6181713 531120230 417.304624087106 78.8258965052009 5.88896644039745 1.09615343029524 450.988651733451 135.941155541344 3.33987220016224 1.05729118615797 0.158987338515103 17.3350004196167 0.0179999992251396 0.526000022888184 -0.0350000001490116 2458186.939896 2458226.876562 0
 397 531 8 2 ZTF_r 1362122853015 0 1.9758 123.161 16.6149 25.7241 2.45516e-05 0.0462007 0.134369 4.34528e-05 491 30. 0.089912 0.0706 18.8752 25.7241 2 2459116.6228588 531120230 211.938339170456 79.7507778032772 2.95616996647031 0.993456267736093 517.195001637973 141.458850500276 3.68077598460165 1.05744686897278 0.158987338515103 17.3350004196167 0.0179999992251396 0.526000022888184 -0.0350000001490116 2458186.939896 2458226.876562 0
 398 531 8 2 ZTF_r 1362127543015 0 2.0984 120.243 16.4573 25.6867 2.52707e-05 0.0463116 0.146794 4.53153e-05 478 30. 0.090744 0.081666 18.808 25.6867 2 2459116.6275463 531120230 200.127704238058 80.3801992003052 2.76957376303681 0.95625544086655 144.398937019843 139.099549303216 1.04508945497561 1.06076949867634 0.158987338515103 17.3350004196167 0.0179999992251396 0.526000022888184 -0.0350000001490116 2458186.939896 2458226.876562 0
 399 531 8 2 ZTF_r 1366110333015 0 2.1213 172.054 16.7283 26.0835 1.71162e-05 0.0398872 0.128966 3.08522e-05 514 30. 0.080275 0.074128 19.167 26.0835 2 2459120.6103356 531120230 204.151912143579 82.1457439221896 2.76454196057806 1.06841932454583 36.1724212626296 140.872900234024 0.258502838661763 1.06114820999477 0.158987338515103 17.3350004196167 0.0179999992251396 0.526000022888184 -0.0350000001490116 2458186.939896 2458226.876562 0
 400 531 8 2 ZTF_r 1366115053015 0 2.5818 169.641 14.6648 26.103 1.88623e-05 0.0418045 0.109301 3.39439e-05 511 30. 0.08725 0.082323 19.1635 26.103 2 2459120.6150579 531120230 207.397999183254 75.2197811050646 3.06709549554071 1.09722395053763 143.445659339181 117.914301050409 1.2247180606721 1.07773184564933 0.158987338515103 17.3350004196167 0.0179999992251396 0.526000022888184 -0.0350000001490116 2458186.939896 2458226.876562 0
 401 531 8 2 ZTF_r 1366119793015 0 2.2566 169.164 14.1647 26.0711 1.51089e-05 0.0376341 0.121314 2.71082e-05 518 30. 0.087665 0.078781 19.2596 26.0711 2 2459120.6197917 531120230 232.177452511743 71.9957946669144 3.5873001290691 1.04507297926457 186.86526567409 119.856494120738 1.56957547748872 1.06478384246019 0.158987338515103 17.3350004196167 0.0179999992251396 0.526000022888184 -0.0350000001490116 2458186.939896 2458226.876562 0
 402 531 8 2 ZTF_r 1366124523015 0 2.3522 168.398 14.3643 26.0675 1.60687e-05 0.0387028 0.119937 2.87368e-05 516 30. 0.115584 0.081998 19.2265 26.0675 2 2459120.6245255 531120230 7.80753652449055 72.5770268968144 0.119665690801785 1.00933330752124 87.1668150251676 118.484037859984 0.740638909041893 1.07495667729028 0.158987338515103 17.3350004196167 0.0179999992251396 0.526000022888184 -0.0350000001490116 2458186.939896 2458226.876562 0
 403 531 8 2 ZTF_r 1368105903015 0 2.4221 153.612 21.398 25.9739 3.76249e-05 0.0538671 0.13806 6.81678e-05 438 30. 0.11149 0.100005 18.6957 25.9739 2 2459122.6059028 531120230 291.362918932865 103.208967184108 3.14030368157117 1.04009729640595 169.754930498268 167.969983267513 1.01743321275344 1.06841778497319 0.158987338515103 17.3350004196167 0.0179999992251396 0.526000022888184 -0.0350000001490116 2458186.939896 2458226.876562 0
 404 531 8 2 ZTF_r 1368110633015 0 2.2827 151.106 18.2446 25.9703 6.54568e-05 0.0739686 0.138041 0.000115082 484 30. 0.130513 0.092397 18.8859 25.9703 2 2459122.6106366 531120230 240.467826392023 91.0032502917228 2.93937417989172 1.14904281214888 187.763565465277 151.099732164772 1.25101587655703 1.06703282178409 0.158987338515103 17.3350004196167 0.0179999992251396 0.526000022888184 -0.0350000001490116 2458186.939896 2458226.876562 0
 405 531 8 2 ZTF_r 1368120103015 0 2.8826 145.869 17.5326 25.9323 4.87251e-05 0.0604935 0.126632 8.85199e-05 425 30. 0.136535 0.117485 18.7153 25.9323 2 2459122.6201042 531120230 69.1188111844788 97.8911402368653 0.785430340600888 1.0911370408538 226.339936891433 147.332020881716 1.54660438392944 1.08882133971443 0.158987338515103 17.3350004196167 0.0179999992251396 0.526000022888184 -0.0350000001490116 2458186.939896 2458226.876562 0
 406 531 8 2 ZTF_r 1368124833015 0 2.4331 144.067 18.1403 25.9082 4.20259e-05 0.0587435 0.136792 7.40524e-05 464 30. 0.141432 0.121429 18.7762 25.9082 2 2459122.624838 531120230 239.138436457303 97.0652787270676 2.74056609489144 0.955533909157865 324.379308384805 156.112586501043 2.09184940823287 1.07063528350807 0.158987338515103 17.3350004196167 0.0179999992251396 0.526000022888184 -0.0350000001490116 2458186.939896 2458226.876562 0
 407 531 8 2 ZTF_r 1370101663015 1 2.4938 157.912 26.3684 26.0559 4.41065e-05 0.0529822 0.120058 8.52295e-05 355 30. 0.087442 0.078217 18.4886 26.0559 2 2459124.6016667 531120230 77.333160686903 139.194143351558 0.618015829723186 1.00312061435688 315.269909165581 224.407058941721 1.41436402063121 1.06766903891386 0.158987338515103 17.3350004196167 0.0179999992251396 0.526000022888184 -0.0350000001490116 2458186.939896 2458226.876562 0
 408 531 8 2 ZTF_r 1370106353015 0 2.4103 156.372 20.4679 26.0209 3.01799e-05 0.0488541 0.121494 5.50062e-05 453 30. 0.08155 0.081876 18.7929 26.0209 2 2459124.6063542 531120230 142.18315266596 103.916821777315 1.52200852554458 0.970528055770102 99.5326173742926 170.502354916441 0.587692617665108 1.0685166022527 0.158987338515103 17.3350004196167 0.0179999992251396 0.526000022888184 -0.0350000001490116 2458186.939896 2458226.876562 0
 409 531 8 2 ZTF_r 1370111043015 0 2.363 155.59 19.6562 25.9882 2.54327e-05 0.0457174 0.132402 4.53285e-05 465 30. 0.077612 0.07846 18.7944 25.9882 2 2459124.6110417 531120230 -233.281581555631 100.957687235052 -2.57037127415819 0.944222874003523 -389.658738909628 167.386470589224 -2.34357718132339 1.06604328292142 0.158987338515103 17.3350004196167 0.0179999992251396 0.526000022888184 -0.0350000001490116 2458186.939896 2458226.876562 0
 410 531 8 2 ZTF_r 1370115743015 0 2.3268 153.899 19.7014 25.967 3.33768e-05 0.0525345 0.129842 6.07043e-05 460 30. 0.094907 0.08524 18.7849 25.967 2 2459124.6157407 531120230 -76.054393646363 97.0546088983139 -0.871691769607889 1.0910490427556 -157.498626622836 159.789258612498 -0.992303176769406 1.07068647731118 0.158987338515103 17.3350004196167 0.0179999992251396 0.526000022888184 -0.0350000001490116 2458186.939896 2458226.876562 0
 411 531 8 2 ZTF_r 1370120423015 0 2.397 149.188 20.2106 25.9177 2.37071e-05 0.0424675 0.138692 4.31737e-05 428 30. 0.100045 0.085259 18.6725 25.9177 2 2459124.6204282 531120230 -59.3940900343817 108.184858111614 -0.610705110466572 0.893584015532729 -338.501179320215 175.694085586559 -1.93962706883881 1.07217933400963 0.158987338515103 17.3350004196167 0.0179999992251396 0.526000022888184 -0.0350000001490116 2458186.939896 2458226.876562 0
 412 531 8 2 ZTF_r 1438551993015 0 3.5907 63.4818 14.3905 25.0245 0.000332328 0.103329 0.133429 0.000738973 187 30. 0.116149 0.088609 17.8045 25.0245 1 2459193.0519907 531120230 -522.626933537798 103.286606912065 -5.62862840237236 0.83688379868217 -562.595214332171 139.121387241944 -4.07115208306951 1.12515498618491 0.158987338515103 17.3350004196167 0.0179999992251396 0.526000022888184 -0.0350000001490116 2458186.939896 2458226.876562 0
 413 531 8 2 ZTF_r 1438556683015 0 3.1899 137.023 12.2546 25.8708 6.29598e-05 0.0724643 0.113836 0.000111253 474 30. 0.093843 0.078648 18.955 25.8708 1 2459193.0566898 531120230 -986.642237930223 70.0502424862765 -15.6676860911639 1.09385838422953 -1003.36536135655 101.774633211111 -9.92509678417131 1.08723147876076 0.158987338515103 17.3350004196167 0.0179999992251396 0.526000022888184 -0.0350000001490116 2458186.939896 2458226.876562 0
 414 531 8 2 ZTF_r 1438561383015 0 2.9998 185.745 11.7344 26.1794 1.53083e-05 0.0380279 0.123313 2.68923e-05 533 30. 0.087838 0.083075 19.3368 26.1794 1 2459193.0613889 531120230 -1476.86463533562 70.5957099458417 -23.271114452537 1.09409236266532 -1505.33799669746 103.878631484267 -14.5889150931318 1.09102351962814 0.158987338515103 17.3350004196167 0.0179999992251396 0.526000022888184 -0.0350000001490116 2458186.939896 2458226.876562 0
 415 531 8 2 ZTF_r 1438566083015 32 2.9604 62.4985 25.9596 24.8087 0.000833254 0.11579 0.169723 0.0019344 107 30. 0.100695 0.093255 17.1147 24.8087 1 2459193.066088 531120230 -732.875540653149 140.924359295665 -5.78494134211034 0.987124769146206 -771.75039053925 209.27534647184 -3.71256426961245 1.09039804852126 0.158987338515103 17.3350004196167 0.0179999992251396 0.526000022888184 -0.0350000001490116 2458186.939896 2458226.876562 0
 416 531 8 2 ZTF_r 1439553133015 0 2.2945 184.958 8.89486 26.1796 7.5509e-06 0.0268161 0.114036 1.32748e-05 535 30. 0.074072 0.073105 19.8658 26.1796 1 2459194.0531366 531120230 -1505.96888084309 45.1309001519283 -37.1190457632777 1.3416132621263 -1403.7094246731 75.4598834635132 -18.7273478774172 1.06135172216207 0.158987338515103 17.3350004196167 0.0179999992251396 0.526000022888184 -0.0350000001490116 2458186.939896 2458226.876562 0
 417 531 8 2 ZTF_r 1439557843015 0 2.7485 186.438 9.23238 26.1829 1.20613e-05 0.033928 0.123417 2.12796e-05 536 30. 0.078996 0.075652 19.6787 26.1829 1 2459194.0578472 531120230 -1503.63713568163 50.2800866317584 -33.2660952618127 1.22469550855313 -1433.31782849717 78.0304034863747 -18.4924240048288 1.07687008707479 0.158987338515103 17.3350004196167 0.0179999992251396 0.526000022888184 -0.0350000001490116 2458186.939896 2458226.876562 0
 418 531 8 2 ZTF_r 1439562553015 0 2.3901 188.388 10.1899 26.1869 8.1882e-06 0.027835 0.120765 1.44511e-05 533 30. 0.071816 0.068675 19.7008 26.1869 1 2459194.0625579 531120230 -1416.60240186231 52.7445152607531 -29.8762076677025 1.17116724132119 -1219.26327272831 86.3525586268398 -14.2146926569333 1.06857086341894 0.158987338515103 17.3350004196167 0.0179999992251396 0.526000022888184 -0.0350000001490116 2458186.939896 2458226.876562 0
 419 531 8 2 ZTF_r 1439567263015 0 2.7332 192.102 13.5894 26.2003 1.34823e-05 0.0353238 0.12477 2.37392e-05 529 30. 0.077258 0.075054 19.3011 26.2003 1 2459194.0672685 531120230 -1591.2465662664 68.0309721686075 -26.0187005892727 1.14938636922386 -1553.21847294648 105.571360141967 -14.8115879782481 1.08243981539399 0.158987338515103 17.3350004196167 0.0179999992251396 0.526000022888184 -0.0350000001490116 2458186.939896 2458226.876562 0
 420 531 8 2 ZTF_r 1440553103015 0 3.3227 188.727 8.00613 26.2009 1.41465e-05 0.0365727 0.114793 2.50374e-05 533 30. 0.088262 0.083684 19.6905 26.2009 1 2459195.0531019 531120230 -1387.55132278999 49.7062100154051 -31.0522594705098 1.15334618820757 -1398.365707294 69.5167738451408 -20.2509941546413 1.11196111841565 0.158987338515103 17.3350004196167 0.0179999992251396 0.526000022888184 -0.0350000001490116 2458186.939896 2458226.876562 0
 421 531 8 2 ZTF_r 1440557843015 0 2.7553 191.433 8.33045 26.2043 8.2873e-06 0.0279782 0.123276 1.46039e-05 534 30. 0.073457 0.073147 19.8052 26.2043 1 2459195.0578472 531120230 -1451.85626896957 48.2609883227725 -33.4643361273146 1.16416722147104 -1421.75201679916 73.7581350506019 -19.4056912834185 1.08573169709314 0.158987338515103 17.3350004196167 0.0179999992251396 0.526000022888184 -0.0350000001490116 2458186.939896 2458226.876562 0
 422 531 8 2 ZTF_r 1440562593015 0 3.0605 188.037 9.63433 26.1882 1.22208e-05 0.0340056 0.127786 2.1385e-05 535 30. 0.078332 0.081056 19.5507 26.1882 1 2459195.0625926 531120230 -1363.56037378483 54.6760210401591 -27.7416488959829 1.26984621045014 -1288.24883270914 79.6320036353404 -16.2864828650518 1.10363166644018 0.158987338515103 17.3350004196167 0.0179999992251396 0.526000022888184 -0.0350000001490116 2458186.939896 2458226.876562 0
 423 531 8 2 ZTF_r 1440567333015 0 2.7853 192.73 11.963 26.221 1.33259e-05 0.0353832 0.116701 2.33513e-05 533 30. 0.077013 0.075121 19.4342 26.221 1 2459195.067338 531120230 -1455.11475098644 60.6039281279885 -26.7086089778675 1.20700285480338 -1555.26935447535 92.8503957933893 -16.86308571634 1.08512457343923 0.158987338515103 17.3350004196167 0.0179999992251396 0.526000022888184 -0.0350000001490116 2458186.939896 2458226.876562 0
 424 531 8 2 ZTF_r 1441553473015 0 3.7122 95.3825 9.0315 25.4775 4.10366e-05 0.0533041 0.119142 7.70554e-05 385 30. 0.097245 0.088657 18.7443 25.4775 1 2459196.0534722 531120230 -626.222150099537 61.1014744488867 -11.400700471381 1.05123477549578 -588.528826684417 80.4277790741814 -7.36676567491205 1.15247201643551 0.158987338515103 17.3350004196167 0.0179999992251396 0.526000022888184 -0.0350000001490116 2458186.939896 2458226.876562 0
 425 531 8 2 ZTF_r 1441558223015 0 3.7158 142.114 8.85189 25.8807 2.3653e-05 0.0459638 0.118579 4.17078e-05 505 30. 0.098769 0.084862 19.1564 25.8807 1 2459196.0582292 531120230 -960.533498908741 60.1644785258582 -17.7593538247196 0.973291607260829 -974.53858269983 79.3673269337012 -12.3615370962897 1.1448238478744 0.158987338515103 17.3350004196167 0.0179999992251396 0.526000022888184 -0.0350000001490116 2458186.939896 2458226.876562 0
 426 531 8 2 ZTF_r 1441562973015 0 3.013 134.049 10.1527 25.8257 1.98524e-05 0.0426307 0.113308 3.52013e-05 513 30. 0.086473 0.082504 19.1455 25.8257 1 2459196.0629745 531120230 -939.953302050406 61.4175886559491 -17.0242629096899 1.03312602504492 -1026.43410677847 90.080846500533 -11.4713309175808 1.10026395817398 0.158987338515103 17.3350004196167 0.0179999992251396 0.526000022888184 -0.0350000001490116 2458186.939896 2458226.876562 0
 427 531 8 2 ZTF_r 1441567733015 0 3.4234 168.079 11.9109 26.0679 1.905e-05 0.0404955 0.126808 3.32579e-05 495 30. 0.092622 0.085425 19.1034 26.0679 1 2459196.0677315 531120230 -1292.94753708273 74.2071216665986 -19.3816219315096 1.10266532374373 -1311.26234596375 101.388007421729 -13.0202161663575 1.1277261158289 0.158987338515103 17.3350004196167 0.0179999992251396 0.526000022888184 -0.0350000001490116 2458186.939896 2458226.876562 0
 428 531 8 2 ZTF_r 1442551783015 0 4.1617 188.945 8.59776 26.2066 2.85166e-05 0.0514856 0.108433 5.00607e-05 526 30. 0.095047 0.092167 19.4315 26.2066 1 2459197.0517824 531120230 -1256.80771655165 63.3884958391727 -22.0553113602961 1.07304642334456 -1408.52390555828 79.4528979430428 -17.8471828191595 1.20289744835281 0.158987338515103 17.3350004196167 0.0179999992251396 0.526000022888184 -0.0350000001490116 2458186.939896 2458226.876562 0
 429 531 8 2 ZTF_r 1442556483015 0 3.324 190.517 8.7901 26.2117 1.38356e-05 0.0362803 0.117779 2.45667e-05 534 30. 0.088522 0.080981 19.6135 26.2117 1 2459197.0564815 531120230 -1316.77966897877 54.2549537476075 -26.9978087146025 1.15102795646756 -1354.4259631857 74.9192599750243 -18.2002344981664 1.12747839148424 0.158987338515103 17.3350004196167 0.0179999992251396 0.526000022888184 -0.0350000001490116 2458186.939896 2458226.876562 0
 430 531 8 2 ZTF_r 1442561183015 0 3.8223 192.704 9.5788 26.2126 1.5784e-05 0.0380975 0.117605 2.77638e-05 522 30. 0.092778 0.086386 19.3903 26.2126 1 2459197.0611806 531120230 -1379.66899977628 69.2637327027676 -22.157655954135 1.03776031553388 -1422.13007962716 89.5806673544812 -15.9823346913697 1.15893724574456 0.158987338515103 17.3350004196167 0.0179999992251396 0.526000022888184 -0.0350000001490116 2458186.939896 2458226.876562 0
 431 531 8 2 ZTF_r 1442565893015 0 3.9835 192.81 11.7451 26.2264 2.51692e-05 0.0459471 0.115243 4.61445e-05 472 30. 0.096931 0.088319 19.156 26.2264 1 2459197.0658912 531120230 -1498.73281174529 87.6590643274659 -19.0187594646258 1.03710796592029 -1534.68208461547 110.783617957981 -13.9462700824517 1.2049793012809 0.158987338515103 17.3350004196167 0.0179999992251396 0.526000022888184 -0.0350000001490116 2458186.939896 2458226.876562 0
